NameInstance,tot_real_time,tot_cputime,tot_lb,tot_lb_root,tot_heuristic,tot_build_dd,tot_pricing,rel_error,global_lower_bound,global_upper_bound,first_rel_error,nb_generated_col,date,nb_iterations_rvnd,stabilization,alpha,pricing_solver,n,m,first_size_graph,size_after_reduced_cost
wt040_086,1.619465,1.580133,0.280284,0.280288,1.274551,0.020796,0.21256,0.004026,4719,4738,0.004026,104,27/8/2019,4,1,0.8,8,40,4,16873,822
wt040_086,1.372725,1.346436,0.077312,0.077315,1.264029,0,0.014398,0.004452,4717,4738,0.004452,120,27/8/2019,4,1,0.8,9,40,4,0,0
wt040_086,2.043611,2.016493,0.648469,0.648472,1.348399,0,0.588644,0.004026,4719,4738,0.004026,109,27/8/2019,4,1,0.8,10,40,4,0,0
wt040_091,0.906185,0.83889,0.215756,0.215759,0.603976,0.018719,0.109255,0.000964,15554,15569,0.000964,172,27/8/2019,4,1,0.8,1,40,4,18924,1395
wt040_091,0.885276,0.87021,0.245745,0.24575,0.603268,0.018075,0.153398,0.000771,15557,15569,0.000771,156,27/8/2019,4,1,0.8,2,40,4,18924,1196
wt040_091,0.799882,0.777678,0.179405,0.17941,0.579831,0.016216,0.064036,0.000964,15554,15569,0.000964,146,27/8/2019,4,1,0.8,3,40,4,18924,1461
wt040_091,0.863411,0.834242,0.231748,0.231753,0.581405,0.020418,0.120579,0.000771,15557,15569,0.000771,166,27/8/2019,4,1,0.8,4,40,4,18924,1311
wt040_091,1.185778,1.155904,0.445657,0.445663,0.693445,0.013919,0.325791,0.000964,15554,15569,0.000964,172,27/8/2019,4,1,0.8,5,40,4,15837,833
wt040_091,1.174319,1.140974,0.522003,0.522009,0.604135,0.011154,0.412077,0.000771,15557,15569,0.000771,156,27/8/2019,4,1,0.8,6,40,4,15837,733
wt040_091,0.98973,0.949742,0.337074,0.337076,0.59013,0.022098,0.23806,0.000964,15554,15569,0.000964,146,27/8/2019,4,1,0.8,7,40,4,15837,882
wt040_091,1.254279,1.221048,0.526153,0.526155,0.674798,0.019465,0.389773,0.000771,15557,15569,0.000771,166,27/8/2019,4,1,0.8,8,40,4,15837,753
wt040_091,0.705471,0.690941,0.104887,0.10489,0.581351,0,0.017714,0.001866,15540,15569,0.001866,160,27/8/2019,4,1,0.8,9,40,4,0,0
wt040_091,1.503437,1.472573,0.86919,0.869193,0.578732,0,0.769738,0.000771,15557,15569,0.000771,173,27/8/2019,4,1,0.8,10,40,4,0,0
wt040_096,0.671958,0.647125,0.117709,0.117714,0.505511,0.018836,0.057642,8.3E-05,36265,36268,8.3E-05,90,27/8/2019,4,1,0.8,1,40,4,18381,916
wt040_096,0.81346,0.791581,0.246993,0.246998,0.51697,0.025176,0.166077,5.5E-05,36266,36268,5.5E-05,88,27/8/2019,4,1,0.8,2,40,4,18381,781
wt040_096,0.673399,0.628075,0.105065,0.10507,0.506493,0.015103,0.04306,8.3E-05,36265,36268,8.3E-05,93,27/8/2019,4,1,0.8,3,40,4,18381,893
wt040_096,0.799153,0.777093,0.130276,0.13028,0.627854,0.014021,0.071611,5.5E-05,36266,36268,5.5E-05,80,27/8/2019,4,1,0.8,4,40,4,18381,923
wt040_096,0.837459,0.80583,0.26825,0.268255,0.518369,0.018284,0.197525,8.3E-05,36265,36268,8.3E-05,90,27/8/2019,4,1,0.8,5,40,4,14994,517
wt040_096,0.886039,0.867851,0.310454,0.31046,0.522163,0.029926,0.24121,5.5E-05,36266,36268,5.5E-05,88,27/8/2019,4,1,0.8,6,40,4,14994,537
wt040_096,0.765895,0.751058,0.200478,0.200482,0.524388,0.025316,0.130596,8.3E-05,36265,36268,8.3E-05,93,27/8/2019,4,1,0.8,7,40,4,14994,502
wt040_096,0.906481,0.866919,0.337863,0.337868,0.511556,0.016162,0.250371,5.5E-05,36266,36268,5.5E-05,80,27/8/2019,4,1,0.8,8,40,4,14994,534
wt040_096,0.704133,0.676178,0.069306,0.069309,0.604486,0,0.011353,0.000165,36262,36268,0.000165,103,27/8/2019,4,1,0.8,9,40,4,0,0
wt040_096,1.190192,1.173822,0.60187,0.601874,0.535763,0,0.531825,5.5E-05,36266,36268,5.5E-05,88,27/8/2019,4,1,0.8,10,40,4,0,0
wt040_101,0.027588,0.02133,0,0,0.000649,0.02011,0,1,0,0,0,0,27/8/2019,4,1,0.8,1,40,4,19727,0
wt040_101,0.026413,0.019419,0,0,0,0.01937,0,1,0,0,4.27255705194724E+180,0,27/8/2019,4,1,0.8,2,40,4,19727,0
wt040_101,0.038174,0.030875,0,0,0.000646,0.029712,0,1,0,0,4.27255705194724E+180,0,27/8/2019,4,1,0.8,3,40,4,19727,0
wt040_101,0.029258,0.022672,0,0,0.000687,0.021418,0,1,0,0,0,0,27/8/2019,4,1,0.8,4,40,4,19727,0
wt040_101,0.045857,0.036342,0,0,0.000906,0.034684,0,1,0,0,0,0,27/8/2019,4,1,0.8,5,40,4,19227,0
wt040_101,0.033394,0.02672,0,0,0.000663,0.025516,0,1,0,0,4.27255705194724E+180,0,27/8/2019,4,1,0.8,6,40,4,19227,0
wt040_101,0.046249,0.040089,0,0,0.000791,0.038874,0,1,0,0,4.27255705194724E+180,0,27/8/2019,4,1,0.8,7,40,4,19227,0
wt040_101,0.031959,0.019122,0,0,0.00071,0.018126,0,1,0,0,0,0,27/8/2019,4,1,0.8,8,40,4,19227,0
wt040_101,0.001276,0.000637,0,0,0.000344,0,0,1,0,0,0,0,27/8/2019,4,1,0.8,9,40,4,0,0
wt040_101,0.040369,0.032919,0,0,0.000481,0,0,1,0,0,4.27255705194724E+180,0,27/8/2019,4,1,0.8,10,40,4,0,0
wt040_106,0.03194,0.022693,0,0,0.001773,0.020314,0,1,0,0,0,0,27/8/2019,4,1,0.8,1,40,4,20781,0
wt040_106,0.043457,0.035949,0,0,0.000607,0.035091,0,1,0,0,4.27255705194724E+180,0,27/8/2019,4,1,0.8,2,40,4,20781,0
wt040_106,0.044032,0.036919,0,0,0.001851,0.034441,0,1,0,0,0,0,27/8/2019,4,1,0.8,3,40,4,20781,0
wt040_106,0.033729,0.026978,0,0,0.001188,0.025435,0,1,0,0,4.27255705194724E+180,0,27/8/2019,4,1,0.8,4,40,4,20781,0
wt040_106,0.039498,0.029574,0,0,0.00188,0.027075,0,1,0,0,4.27255705194724E+180,0,27/8/2019,4,1,0.8,5,40,4,20173,0
wt040_106,0.03886,0.026006,0,0,0.001874,0.023661,0,1,0,0,4.27255705194724E+180,0,27/8/2019,4,1,0.8,6,40,4,20173,0
wt040_106,0.048346,0.044866,0,0,0.002538,0.041432,0,1,0,0,4.27255705194724E+180,0,27/8/2019,4,1,0.8,7,40,4,20173,0
wt040_106,0.041617,0.038114,0,0,0.001863,0.035461,0,1,0,0,0,0,27/8/2019,4,1,0.8,8,40,4,20173,0
wt040_106,0.002521,0.001572,0,0,0.001453,0,0,1,0,0,0,0,27/8/2019,4,1,0.8,9,40,4,0,0
wt040_106,0.034868,0.034767,0,0,0.001876,0,0,1,0,0,4.27255705194724E+180,0,27/8/2019,4,1,0.8,10,40,4,0,0
wt040_111,1.228583,1.206162,0.18059,0.180595,0.998283,0.024519,0.102167,0.007329,11189,11271,0.007329,138,27/8/2019,4,1,0.8,1,40,4,20169,4175
wt040_111,1.317377,1.291643,0.349247,0.34925,0.92247,0.019778,0.257764,0.005262,11212,11271,0.005262,124,27/8/2019,4,1,0.8,2,40,4,20169,3389
wt040_111,1.13446,1.092593,0.146867,0.146872,0.928367,0.013398,0.066709,0.007329,11189,11271,0.007329,136,27/8/2019,4,1,0.8,3,40,4,20169,4226
wt040_111,1.274932,1.222637,0.181841,0.181844,1.02254,0.018337,0.10873,0.005262,11212,11271,0.005262,125,27/8/2019,4,1,0.8,4,40,4,20169,3445
wt040_111,1.446121,1.416848,0.444572,0.444577,0.944737,0.024289,0.34571,0.007329,11189,11271,0.007329,138,27/8/2019,4,1,0.8,5,40,4,18432,3391
wt040_111,1.674576,1.641601,0.592741,0.592746,1.007783,0.036055,0.47602,0.005262,11212,11271,0.005262,124,27/8/2019,4,1,0.8,6,40,4,18432,2665
wt040_111,1.596551,1.54174,0.393964,0.39397,1.108842,0.034093,0.262472,0.007329,11189,11271,0.007329,136,27/8/2019,4,1,0.8,7,40,4,18432,3442
wt040_111,1.439181,1.399385,0.392267,0.392272,0.979132,0.024602,0.302927,0.005262,11212,11271,0.005262,125,27/8/2019,4,1,0.8,8,40,4,18432,2674
wt040_111,1.123935,1.098305,0.087939,0.087943,1.008352,0,0.018193,0.008049,11181,11271,0.008049,136,27/8/2019,4,1,0.8,9,40,4,0,0
wt040_111,2.147171,2.112931,1.004113,1.004116,1.066997,0,0.918197,0.005262,11212,11271,0.005262,124,27/8/2019,4,1,0.8,10,40,4,0,0
wt040_116,0.913307,0.888071,0.21179,0.211793,0.657521,0.018348,0.103903,0.003992,15533,15595,0.003992,175,27/8/2019,4,1,0.8,1,40,4,17622,3862
wt040_116,1.038488,1.015899,0.294135,0.294139,0.704074,0.014338,0.189968,0.003604,15539,15595,0.003604,171,27/8/2019,4,1,0.8,2,40,4,17622,3629
wt040_116,0.82907,0.810744,0.163818,0.163823,0.631179,0.012439,0.065842,0.003992,15533,15595,0.003992,168,27/8/2019,4,1,0.8,3,40,4,17622,3857
wt040_116,0.865468,0.837771,0.197369,0.197373,0.628558,0.007841,0.101454,0.003604,15539,15595,0.003604,165,27/8/2019,4,1,0.8,4,40,4,17622,3551
wt040_116,1.117173,1.09174,0.455278,0.455282,0.617735,0.015633,0.331603,0.003992,15533,15595,0.003992,175,27/8/2019,4,1,0.8,5,40,4,15197,2792
wt040_116,1.202028,1.173121,0.534311,0.534315,0.617268,0.017461,0.407845,0.003604,15539,15595,0.003604,171,27/8/2019,4,1,0.8,6,40,4,15197,2620
wt040_116,1.151272,1.101633,0.306813,0.306817,0.772411,0.022314,0.195553,0.003992,15533,15595,0.003992,168,27/8/2019,4,1,0.8,7,40,4,15197,2787
wt040_116,1.073182,1.038972,0.40395,0.403954,0.615144,0.01556,0.29558,0.003604,15539,15595,0.003604,165,27/8/2019,4,1,0.8,8,40,4,15197,2516
wt040_116,0.853106,0.823777,0.093793,0.093797,0.725539,0,0.015767,0.004509,15525,15595,0.004509,160,27/8/2019,4,1,0.8,9,40,4,0,0
wt040_116,1.76911,1.747528,0.873037,0.87304,0.838404,0,0.777615,0.003604,15539,15595,0.003604,168,27/8/2019,4,1,0.8,10,40,4,0,0
wt040_121,0.828777,0.800262,0.135632,0.135637,0.645816,0.015104,0.075749,0.000784,35736,35764,0.000784,111,27/8/2019,4,1,0.8,1,40,4,18339,3071
wt040_121,0.860033,0.824865,0.179591,0.179595,0.618747,0.021345,0.118014,0.0007,35739,35764,0.0007,121,27/8/2019,4,1,0.8,2,40,4,18339,2759
wt040_121,0.830817,0.790429,0.093223,0.093227,0.686301,0.006644,0.039419,0.000784,35736,35764,0.000784,101,27/8/2019,4,1,0.8,3,40,4,18339,3061
wt040_121,0.794445,0.759122,0.137568,0.137572,0.600115,0.02116,0.081355,0.0007,35739,35764,0.0007,111,27/8/2019,4,1,0.8,4,40,4,18339,2870
wt040_121,0.930537,0.881501,0.254188,0.254192,0.606876,0.016632,0.187796,0.000784,35736,35764,0.000784,111,27/8/2019,4,1,0.8,5,40,4,14439,2217
wt040_121,1.04544,1.003061,0.361423,0.361427,0.621725,0.016543,0.283637,0.0007,35739,35764,0.0007,121,27/8/2019,4,1,0.8,6,40,4,14439,1995
wt040_121,1.016559,0.977985,0.24341,0.243414,0.708963,0.024346,0.171285,0.000784,35736,35764,0.000784,101,27/8/2019,4,1,0.8,7,40,4,14439,2190
wt040_121,1.051665,1.00961,0.313825,0.31383,0.664623,0.025369,0.240201,0.0007,35739,35764,0.0007,111,27/8/2019,4,1,0.8,8,40,4,14439,2012
wt040_121,0.702241,0.684443,0.059917,0.059919,0.619221,0,0.012218,0.000812,35735,35764,0.000812,121,27/8/2019,4,1,0.8,9,40,4,0,0
wt040_121,1.128066,1.089614,0.466904,0.466907,0.605677,0,0.424144,0.0007,35739,35764,0.0007,117,27/8/2019,4,1,0.8,10,40,4,0,0
wt050_001,0.768056,0.753228,0.173267,0.173271,0.55302,0.024078,0.096607,0.010296,777,785,0.010296,76,27/8/2019,4,1,0.8,1,50,4,27717,12863
wt050_001,0.848311,0.843448,0.255238,0.255242,0.55611,0.02915,0.180412,0.010296,777,785,0.010296,80,27/8/2019,4,1,0.8,2,50,4,27717,12853
wt050_001,0.732544,0.714692,0.121099,0.121103,0.562131,0.028525,0.055299,0.010296,777,785,0.010296,76,27/8/2019,4,1,0.8,3,50,4,27717,12863
wt050_001,0.769233,0.747952,0.166848,0.166854,0.552934,0.024494,0.087538,0.010296,777,785,0.010296,80,27/8/2019,4,1,0.8,4,50,4,27717,12963
wt050_001,0.951744,0.939483,0.344546,0.344551,0.55985,0.03249,0.246372,0.010296,777,785,0.010296,76,27/8/2019,4,1,0.8,5,50,4,22898,12723
wt050_001,1.063472,1.048294,0.401354,0.401358,0.607457,0.03659,0.301435,0.010296,777,785,0.010296,80,27/8/2019,4,1,0.8,6,50,4,22898,12801
wt050_001,0.876565,0.870828,0.25265,0.252653,0.580164,0.035273,0.163165,0.010296,777,785,0.010296,76,27/8/2019,4,1,0.8,7,50,4,22898,12723
wt050_001,1.050473,1.007981,0.353457,0.35346,0.620838,0.030937,0.250603,0.010296,777,785,0.010296,80,27/8/2019,4,1,0.8,8,50,4,22898,12796
wt050_001,0.604969,0.58964,0.034287,0.03429,0.554688,0,0.009576,0.010296,777,785,0.010296,70,27/8/2019,4,1,0.8,9,50,4,0,0
wt050_001,1.312158,1.290205,0.683086,0.683087,0.557861,0,0.634333,0.010296,777,785,0.010296,76,27/8/2019,4,1,0.8,10,50,4,0,0
wt050_006,1.454484,1.402959,0.199735,0.199739,1.187231,0.015987,0.10608,0.00229,8298,8317,0.00229,118,27/8/2019,4,1,0.8,1,50,4,27520,7075
wt050_006,1.500362,1.471534,0.309619,0.309621,1.142257,0.019195,0.214869,0.00229,8298,8317,0.00229,108,27/8/2019,4,1,0.8,2,50,4,27520,7040
wt050_006,1.313571,1.277514,0.173787,0.173791,1.074694,0.025142,0.076692,0.00229,8298,8317,0.00229,119,27/8/2019,4,1,0.8,3,50,4,27520,7105
wt050_006,1.37859,1.35503,0.189098,0.1891,1.146671,0.019049,0.101442,0.00229,8298,8317,0.00229,111,27/8/2019,4,1,0.8,4,50,4,27520,7109
wt050_006,1.662342,1.639276,0.516317,0.516322,1.097364,0.022122,0.378367,0.00229,8298,8317,0.00229,118,27/8/2019,4,1,0.8,5,50,4,23164,6471
wt050_006,1.646453,1.620643,0.500173,0.500177,1.092441,0.024495,0.388445,0.00229,8298,8317,0.00229,108,27/8/2019,4,1,0.8,6,50,4,23164,6388
wt050_006,1.583355,1.546639,0.341049,0.341051,1.179258,0.026057,0.223137,0.00229,8298,8317,0.00229,119,27/8/2019,4,1,0.8,7,50,4,23164,6435
wt050_006,1.630415,1.607527,0.477957,0.47796,1.100292,0.025652,0.363139,0.00229,8298,8317,0.00229,111,27/8/2019,4,1,0.8,8,50,4,23164,6416
wt050_006,1.193646,1.185368,0.088431,0.088433,1.09206,0,0.017981,0.00229,8298,8317,0.00229,123,27/8/2019,4,1,0.8,9,50,4,0,0
wt050_006,2.097119,2.075472,0.909661,0.909664,1.087681,0,0.825056,0.00229,8298,8317,0.00229,111,27/8/2019,4,1,0.8,10,50,4,0,0
wt050_011,1.661454,1.633102,0.298417,0.29842,1.305246,0.027932,0.138429,0.00101,12871,12884,0.00101,138,27/8/2019,4,1,0.8,1,50,4,24600,4249
wt050_011,1.790958,1.740731,0.363005,0.363009,1.356896,0.016531,0.22606,0.00101,12871,12884,0.00101,133,27/8/2019,4,1,0.8,2,50,4,24600,4297
wt050_011,1.616016,1.583201,0.241319,0.241323,1.312439,0.025011,0.087332,0.00101,12871,12884,0.00101,152,27/8/2019,4,1,0.8,3,50,4,24600,4287
wt050_011,1.710802,1.677262,0.292458,0.292461,1.357802,0.022311,0.14162,0.00101,12871,12884,0.00101,142,27/8/2019,4,1,0.8,4,50,4,24600,4352
wt050_011,1.997218,1.931409,0.617496,0.617501,1.285388,0.023622,0.420851,0.00101,12871,12884,0.00101,138,27/8/2019,4,1,0.8,5,50,4,20422,3536
wt050_011,1.976552,1.929839,0.624536,0.624541,1.27424,0.026229,0.462687,0.00101,12871,12884,0.00101,133,27/8/2019,4,1,0.8,6,50,4,20422,3649
wt050_011,1.896751,1.869436,0.481653,0.481658,1.343589,0.040709,0.301861,0.00101,12871,12884,0.00101,152,27/8/2019,4,1,0.8,7,50,4,20422,3568
wt050_011,2.031563,1.992665,0.609307,0.609311,1.349716,0.030425,0.441119,0.00101,12871,12884,0.00101,142,27/8/2019,4,1,0.8,8,50,4,20422,3607
wt050_011,1.460608,1.434744,0.143197,0.143201,1.285687,0,0.022623,0.001088,12870,12884,0.001088,139,27/8/2019,4,1,0.8,9,50,4,0,0
wt050_011,2.543626,2.512705,1.123876,1.123879,1.336556,0,1.000424,0.00101,12871,12884,0.00101,129,27/8/2019,4,1,0.8,10,50,4,0,0
wt050_016,2.096859,2.032948,0.750588,0.750592,1.255767,0.023544,0.306176,0.000118,25373,25376,0.000118,316,27/8/2019,4,1,0.8,1,50,4,23675,1180
wt050_016,2.297729,2.233062,1.157586,1.15759,1.064081,0.008695,0.652661,0.000118,25373,25376,0.000118,323,27/8/2019,4,1,0.8,2,50,4,23675,1128
wt050_016,1.732566,1.685745,0.569642,0.569648,1.0987,0.016449,0.172434,0.000118,25373,25376,0.000118,313,27/8/2019,4,1,0.8,3,50,4,23675,1160
wt050_016,1.970856,1.840882,0.674683,0.674687,1.14119,0.0222,0.279221,0.000118,25373,25376,0.000118,322,27/8/2019,4,1,0.8,4,50,4,23675,1287
wt050_016,2.343396,2.298472,1.197448,1.19745,1.075624,0.025045,0.754974,0.000118,25373,25376,0.000118,316,27/8/2019,4,1,0.8,5,50,4,19090,716
wt050_016,2.589914,2.544505,1.33139,1.331394,1.182262,0.027062,0.90655,0.000118,25373,25376,0.000118,323,27/8/2019,4,1,0.8,6,50,4,19090,785
wt050_016,2.141914,2.079037,0.968316,0.968318,1.079265,0.03173,0.545158,0.000118,25373,25376,0.000118,313,27/8/2019,4,1,0.8,7,50,4,19090,654
wt050_016,2.541891,2.501621,1.254922,1.254927,1.217392,0.026717,0.822297,0.000118,25373,25376,0.000118,322,27/8/2019,4,1,0.8,8,50,4,19090,804
wt050_016,1.461798,1.421951,0.388377,0.388382,1.031921,0,0.039691,0.000118,25373,25376,0.000118,310,27/8/2019,4,1,0.8,9,50,4,0,0
wt050_016,3.949549,3.859946,2.586883,2.586886,1.224903,0,2.210885,0.000118,25373,25376,0.000118,295,27/8/2019,4,1,0.8,10,50,4,0,0
wt050_021,1.790935,1.728526,0.531485,0.53149,1.171571,0.021093,0.2518,3.4E-05,59440,59442,3.4E-05,171,27/8/2019,4,1,0.8,1,50,4,26695,1378
wt050_021,1.807743,1.747888,0.646299,0.646303,1.075078,0.025798,0.394885,3.4E-05,59440,59442,3.4E-05,195,27/8/2019,4,1,0.8,2,50,4,26695,1356
wt050_021,1.581482,1.514447,0.341102,0.341107,1.148981,0.019075,0.126209,3.4E-05,59440,59442,3.4E-05,197,27/8/2019,4,1,0.8,3,50,4,26695,1272
wt050_021,1.699416,1.638138,0.557622,0.557627,1.047459,0.028397,0.272225,3.4E-05,59440,59442,3.4E-05,212,27/8/2019,4,1,0.8,4,50,4,26695,1541
wt050_021,1.972538,1.908223,0.705502,0.705508,1.172737,0.025375,0.484816,3.4E-05,59440,59442,3.4E-05,171,27/8/2019,4,1,0.8,5,50,4,20461,763
wt050_021,2.126123,2.060895,0.985525,0.985529,1.047244,0.023969,0.731233,3.4E-05,59440,59442,3.4E-05,195,27/8/2019,4,1,0.8,6,50,4,20461,947
wt050_021,2.162445,2.104241,0.711681,0.711686,1.347976,0.038657,0.456942,3.4E-05,59440,59442,3.4E-05,197,27/8/2019,4,1,0.8,7,50,4,20461,665
wt050_021,2.187005,2.112219,1.002704,1.002709,1.080226,0.028778,0.726791,3.4E-05,59440,59442,3.4E-05,212,27/8/2019,4,1,0.8,8,50,4,20461,944
wt050_021,1.533501,1.487042,0.248107,0.248111,1.232715,0,0.026889,3.4E-05,59440,59442,3.4E-05,194,27/8/2019,4,1,0.8,9,50,4,0,0
wt050_021,2.65701,2.602162,1.503722,1.503726,1.051544,0,1.318068,3.4E-05,59440,59442,3.4E-05,176,27/8/2019,4,1,0.8,10,50,4,0,0
wt050_026,0.780614,0.752875,0.103179,0.103181,0.618816,0.030464,0.062656,0,54,54,0,43,27/8/2019,4,1,0.8,1,50,4,25966,0
wt050_026,0.734128,0.715639,0.147129,0.147131,0.534584,0.033142,0.103167,0,54,54,0,46,27/8/2019,4,1,0.8,2,50,4,25966,0
wt050_026,0.75,0.738079,0.086832,0.086836,0.619981,0.027212,0.036662,0,54,54,0,56,27/8/2019,4,1,0.8,3,50,4,25966,0
wt050_026,0.683071,0.664709,0.097635,0.097639,0.53522,0.027303,0.058938,0,54,54,0,47,27/8/2019,4,1,0.8,4,50,4,25966,75
wt050_026,0.843176,0.817933,0.243612,0.243614,0.538484,0.035468,0.184733,0,54,54,0,54,27/8/2019,4,1,0.8,5,50,4,22730,0
wt050_026,0.936017,0.92396,0.326979,0.326985,0.544959,0.046856,0.237213,0,54,54,0,42,27/8/2019,4,1,0.8,6,50,4,22730,12016
wt050_026,0.804621,0.792716,0.188701,0.188704,0.563106,0.037109,0.126672,0,54,54,0,56,27/8/2019,4,1,0.8,7,50,4,22730,0
wt050_026,0.861,0.835871,0.253984,0.253989,0.545121,0.033135,0.174596,0,54,54,0,47,27/8/2019,4,1,0.8,8,50,4,22730,11726
wt050_026,0.683457,0.652214,0.042527,0.04253,0.607332,0,0.01046,0,54,54,0,57,27/8/2019,4,1,0.8,9,50,4,0,0
wt050_026,1.063931,1.052312,0.444546,0.444551,0.549448,0,0.412761,0,54,54,0,41,27/8/2019,4,1,0.8,10,50,4,0,0
wt050_031,1.491623,1.470562,0.152565,0.152569,1.283987,0.029629,0.079392,0,3061,3061,0,76,27/8/2019,4,1,0.8,1,50,4,27426,0
wt050_031,1.571966,1.559837,0.254515,0.254518,1.267447,0.033214,0.165142,0,3061,3061,0,91,27/8/2019,4,1,0.8,2,50,4,27426,0
wt050_031,1.446583,1.406702,0.14812,0.148124,1.237603,0.019237,0.055064,0,3061,3061,0,97,27/8/2019,4,1,0.8,3,50,4,27426,0
wt050_031,1.505491,1.475536,0.20758,0.207584,1.241884,0.022017,0.103491,0,3061,3061,0,97,27/8/2019,4,1,0.8,4,50,4,27426,34
wt050_031,1.611048,1.57218,0.315188,0.315192,1.222752,0.032596,0.229565,0,3061,3061,0,76,27/8/2019,4,1,0.8,5,50,4,24158,0
wt050_031,1.744193,1.706827,0.450096,0.450101,1.220316,0.03205,0.333545,0,3061,3061,0,91,27/8/2019,4,1,0.8,6,50,4,24158,6089
wt050_031,1.683723,1.656601,0.305567,0.305571,1.312204,0.03431,0.201209,0,3061,3061,0,97,27/8/2019,4,1,0.8,7,50,4,24158,0
wt050_031,1.754896,1.725138,0.454933,0.454938,1.237827,0.031214,0.320937,0,3061,3061,0,97,27/8/2019,4,1,0.8,8,50,4,24158,5769
wt050_031,1.334414,1.315406,0.085193,0.085197,1.227137,0,0.01701,0,3061,3061,0,92,27/8/2019,4,1,0.8,9,50,4,0,0
wt050_031,2.271931,2.222146,0.903954,0.903957,1.272477,0,0.812881,0,3061,3061,0,99,27/8/2019,4,1,0.8,10,50,4,0,0
wt050_036,1.968033,1.902881,0.477886,0.47789,1.397209,0.024586,0.203786,0.001482,10794,10810,0.001482,246,27/8/2019,4,1,0.8,1,50,4,28437,3458
wt050_036,2.171533,2.130774,0.68904,0.689042,1.425541,0.015994,0.407371,0.001482,10794,10810,0.001482,235,27/8/2019,4,1,0.8,2,50,4,28437,3440
wt050_036,1.899445,1.846164,0.398909,0.398913,1.420011,0.022651,0.131229,0.001482,10794,10810,0.001482,244,27/8/2019,4,1,0.8,3,50,4,28437,3575
wt050_036,1.991318,1.941008,0.569149,0.569154,1.349588,0.019143,0.271823,0.001482,10794,10810,0.001482,239,27/8/2019,4,1,0.8,4,50,4,28437,3384
wt050_036,2.480889,2.449624,0.99337,0.993374,1.425156,0.02663,0.687834,0.001482,10794,10810,0.001482,246,27/8/2019,4,1,0.8,5,50,4,25320,2851
wt050_036,2.583881,2.545498,1.146578,1.146583,1.355956,0.03928,0.84081,0.001482,10794,10810,0.001482,235,27/8/2019,4,1,0.8,6,50,4,25320,2808
wt050_036,2.384051,2.332111,0.855641,0.855646,1.435862,0.036135,0.537134,0.001482,10794,10810,0.001482,244,27/8/2019,4,1,0.8,7,50,4,25320,2855
wt050_036,2.510276,2.474879,1.073147,1.07315,1.371172,0.030384,0.763465,0.001482,10794,10810,0.001482,239,27/8/2019,4,1,0.8,8,50,4,25320,2763
wt050_036,1.769521,1.736066,0.306239,0.306242,1.424584,0,0.039155,0.001482,10794,10810,0.001482,266,27/8/2019,4,1,0.8,9,50,4,0,0
wt050_036,3.608923,3.54843,2.168846,2.168848,1.335102,0,1.899026,0.001482,10794,10810,0.001482,233,27/8/2019,4,1,0.8,10,50,4,0,0
wt050_041,2.561678,2.500195,0.318276,0.318281,2.15621,0.019577,0.157174,0.001239,21783,21810,0.001239,162,27/8/2019,4,1,0.8,1,50,4,27357,3845
wt050_041,2.582368,2.499114,0.405494,0.405498,2.05252,0.033576,0.255393,0.001239,21783,21810,0.001239,144,27/8/2019,4,1,0.8,2,50,4,27357,3794
wt050_041,2.553185,2.525735,0.312031,0.312036,2.185199,0.02106,0.109793,0.001239,21783,21810,0.001239,140,27/8/2019,4,1,0.8,3,50,4,27357,3819
wt050_041,2.478297,2.441217,0.327047,0.327053,2.078681,0.029401,0.167555,0.001239,21783,21810,0.001239,146,27/8/2019,4,1,0.8,4,50,4,27357,3904
wt050_041,2.789393,2.726671,0.619466,0.619471,2.072945,0.027601,0.442936,0.001239,21783,21810,0.001239,162,27/8/2019,4,1,0.8,5,50,4,23238,2575
wt050_041,3.245317,3.172138,0.770325,0.770329,2.359918,0.037261,0.596009,0.001239,21783,21810,0.001239,144,27/8/2019,4,1,0.8,6,50,4,23238,2578
wt050_041,2.716134,2.645448,0.569033,0.569038,2.048678,0.021804,0.386533,0.001239,21783,21810,0.001239,140,27/8/2019,4,1,0.8,7,50,4,23238,2555
wt050_041,2.905357,2.831732,0.720399,0.720404,2.08116,0.023796,0.543064,0.001239,21783,21810,0.001239,146,27/8/2019,4,1,0.8,8,50,4,23238,2610
wt050_041,2.653993,2.601497,0.261197,0.261202,2.328259,0,0.037394,0.001377,21780,21810,0.001377,166,27/8/2019,4,1,0.8,9,50,4,0,0
wt050_041,3.593705,3.528067,1.386393,1.386396,2.088406,0,1.245006,0.001239,21783,21810,0.001239,146,27/8/2019,4,1,0.8,10,50,4,0,0
wt050_046,2.066775,2.032488,0.896883,0.896887,1.105411,0.027261,0.364412,9E-05,44452,44456,9E-05,329,27/8/2019,4,1,0.8,1,50,4,24839,1573
wt050_046,2.024426,1.966935,1.027173,1.027175,0.922409,0.016953,0.579428,9E-05,44452,44456,9E-05,313,27/8/2019,4,1,0.8,2,50,4,24839,1608
wt050_046,1.654523,1.593834,0.644058,0.644064,0.925479,0.023741,0.168785,9E-05,44452,44456,9E-05,343,27/8/2019,4,1,0.8,3,50,4,24839,1630
wt050_046,1.787485,1.733644,0.783723,0.783725,0.923808,0.026077,0.319869,9E-05,44452,44456,9E-05,323,27/8/2019,4,1,0.8,4,50,4,24839,1777
